date,price,price_pct_change,a_sopr,puell_multiple,exchange_netflow,difficulty_compression_band,mvrv_z_score,nonzero_balance_addresses,%_utxo_in_profit,nvt,nupl,stablecoin_supply,rhodl,cvdd,rpv,balanced_price,investor_capitalization
2018-07-19,7466.86,0.013035255427512382,1.01678278391548,1.02097378747338,1888.032446933401,0.11281084059516601,0.8949224368988851,21431280.0,0.7593853105621181,24.747012956197292,0.31641842223836,,5710.97853124928,2551.04444373662,0.0012851707539730001,4212.535862136991,79287726847.51239
2018-07-20,7354.94,-0.014988897608901208,1.01014266267487,0.9230011012637751,10664.5684188335,0.11081476260440001,0.851898160258836,21446961.0,0.743727570195274,24.92016938621259,0.30570462331096304,,5760.80798200091,2551.86707597884,0.0008050008170950001,4214.257937450484,79316020004.78975
2018-07-21,7418.71,0.008670363048508989,1.01067651347906,0.8108642965989411,2835.8199671861003,0.108861837689795,0.873476578396513,21456317.0,0.7518597458868971,24.780183857288733,0.311417204958912,,5825.00214309018,2553.56437637798,0.000660664674603,4215.234120829315,79337571571.6139
2018-07-22,7418.49,-2.9654751297791826e-05,1.01750377344372,1.08971028544162,754.4650347938987,0.10695394798827601,0.8730200347292391,21495346.0,0.749412733698751,25.30320178285737,0.31083868365815503,,5784.55747621242,2554.29234778564,0.000519460413246,4217.06073379902,79365929189.71735
2018-07-23,7713.31,0.03974124114206545,1.02269501122704,1.02276837237298,7793.8772155681,0.10508040590139901,0.98121068917361,21443490.0,0.7800868324057021,26.293415084800067,0.33691180835433104,,5948.56327440061,2555.77222151059,0.001273902574866,4221.032951574684,79435822784.37428
2018-07-24,8424.27,0.09217313967674068,1.0308948731952,1.02447383715369,7648.694264818703,0.10328842578929401,1.22363716831847,21483037.0,0.821933494935412,27.811701157040293,0.38945214663807,,6286.13488696115,2557.41604540298,0.0019682487853220003,4227.772085437052,79553752558.49944
2018-07-25,8181.39,-0.028830984761884393,1.03186973557643,1.1636931406106399,2025.3924701153956,0.10154301598106501,1.16062055562115,21485890.0,0.7996391057048171,28.450731125839777,0.37304697698093,,6346.13836275817,2558.98471687654,0.0017046994129120002,4233.740794656216,79656806521.31602
2018-07-26,7951.58,-0.028089358898671257,1.01068784673501,1.07678834856585,-621.3185333777001,0.10015075195426301,1.06349934920727,21519507.0,0.7801128565497161,28.479330419507914,0.35477221924885205,,6268.08948874908,2559.75715381787,0.0009144148831530001,4235.8599674356055,79689661975.06711
2018-07-27,8167.81,0.027193337676285845,1.00907937980125,1.069860744691,2283.6945845958035,0.098552991176445,1.14223136047139,21564623.0,0.795646464712572,28.100455025392584,0.37178240953483804,,6266.70403944116,2560.26457632626,0.000918132536793,4237.939838027915,79720512627.94612
2018-07-28,8188.85,0.002575965895386778,1.01959444242379,0.9423274118897471,1459.666883904698,0.09698265573940901,1.14865315556901,21549011.0,0.8008458022365891,28.887057513601768,0.373581743137723,,6144.50393343537,2560.76020992326,0.0007077029968070001,4240.657539760816,79763018000.32924
